40A;20170927000000001;2;280059437;2018;452013-7;N;;0;03;432;0;213;1;213;2013;0;27;14;0113873445;00000000
40A;20170927000000001;2;280059437;2018;444486-7;S;;20764824;11;120;93096;302;0;167261;2017;2182001;27;14;0100206445;00000000
40A;20170927000000001;2;280059438;2018;456698-7;N;;4126;01;325;244;743;0;987;2016;2182008;27;14;0100207445;00000000
40A;20170927000000001;2;280059440;2018;450199-7;N;;926;01;498;0;0;1;0;2013;0;27;14;0100238445;00000000
40A;20170927000000001;2;280059441;2018;454837-7;N;;1061;01;498;0;0;1;0;2013;0;27;14;0100239445;00000000
40A;20170927000000001;2;280059445;2018;455981-7;N;;289562;01;120;202;420;0;1718;2017;2182907;27;14;0110622445;00000000
40A;20170927000000001;2;280059447;2018;445052-7;S;;271000;11;110;0;0;0;422;2017;0;27;14;0110623445;00000000
40A;20170927000000001;2;280059448;2018;453159-7;N;;165;01;299;0;0;0;0;2015;0;27;14;0110624445;00000000
40A;20170927000000001;2;280059450;2018;450379-7;N;;386628;01;110;0;0;0;1314;2017;0;27;14;0110626445;00000000
40A;20170927000000001;2;280059451;2018;455008-7;N;;4800;01;213;150;0;0;150;2015;2182907;27;14;0110627445;00000000
40A;20170927000000001;2;280059452;2018;447440-7;N;;845;01;299;0;0;0;0;2015;0;27;14;0110628445;00000000
40A;20170927000000001;2;280059453;2018;452202-7;N;;7623;01;820;0;0;0;0;2013;0;27;14;0110629445;00000000
40A;20170927000000001;2;280059454;2018;453067-7;N;;1274;01;213;89;0;0;89;2015;2182907;27;14;0110631445;00000000
40A;20170927000000001;2;280059477;2018;445031-7;S;;793192;11;120;92;463;0;2313;2017;2182907;27;14;0110632445;00000000
40A;20170927000000001;2;280059478;2018;700323-7;N;;0;03;443;0;84;1;84;2013;0;27;14;0400001190;00000000
40A;20170927000000001;2;280059478;2018;450284-7;N;;899921;01;110;0;0;0;2469;2017;0;27;14;0110633445;00000000
40A;20170927000000001;2;280059479;2018;444486-7;S;;20764824;11;120;93096;302;0;167261;2017;2182001;27;14;0110634445;00000000
40A;20170927000000001;2;280059480;2018;457988-7;N;;59678;01;120;92;274;0;544;2017;2182907;27;14;0110635445;00000000
40A;20170927000000001;2;280059481;2018;445145-7;S;;7327;11;220;260;253;0;513;2015;2182026;27;14;0110636445;00000000
40A;20170927000000001;2;280059483;2018;445031-7;S;;793192;11;120;92;463;0;2313;2017;2182907;27;14;0110637445;00000000
40A;20170927000000001;2;280059484;2018;726247-2;N;;9300;01;110;0;0;0;6;2017;0;27;14;0110638445;00000000
40A;20170927000000001;2;280059490;2018;450586-7;N;;29100;01;110;0;0;0;102;2017;0;27;14;0110641445;00000000
40A;20170927000000001;2;280059492;2018;447647-7;N;;2166;01;220;162;273;0;435;2015;2182907;27;14;0110643445;00000000
40A;20170927000000001;2;280059493;2018;452402-7;N;;660;01;499;0;0;1;0;2013;0;27;14;0110644445;00000000
40A;20170927000000001;2;280059495;2018;457097-7;N;;2690;01;220;160;305;0;465;2016;2182026;27;14;0110645445;00000000
40A;20170927000000001;2;280059497;2018;458027-7;S;;58970;11;120;92;369;0;754;2017;2182907;27;14;0110646445;00000000
40A;20170927000000001;2;280059499;2018;454259-7;N;;1815;01;220;194;509;0;703;2015;2182026;27;14;0110647445;00000000
40A;20170927000000001;2;280059502;2018;451455-7;N;;3985;01;220;229;310;0;539;2015;2182907;27;14;0110649445;00000000
40A;20170927000000001;2;280059503;2018;445034-7;S;;2046;11;220;201;464;0;665;2015;2182026;27;14;0110650445;00000000
40A;20170927000000001;2;280059504;2018;452308-7;N;;1625;01;220;194;218;0;412;2015;2182907;27;14;0110651445;00000000
40A;20170927000000001;2;280059505;2018;456991-7;N;;1480;01;220;1325;74;0;1399;2015;2182035;27;14;0110652445;00000000
40A;20170927000000001;2;280059506;2018;449538-7;N;;860;01;220;145;289;0;434;2015;2182907;27;14;0110653445;00000000
40A;20170927000000001;2;280059507;2018;454164-7;N;;3295;01;220;937;239;0;1176;2015;2182035;27;14;0110654445;00000000
40A;20170927000000001;2;280059508;2018;446589-7;N;;22646;01;499;0;0;1;0;2013;0;27;14;0110655445;00000000
40A;20170927000000001;2;280059509;2018;451347-7;N;;2350;01;411;35;0;1;35;2013;2182010;27;14;0110656445;00000000
40A;20170927000000001;2;280059510;2018;455989-7;N;;82110;01;120;88;816;0;1118;2017;2182907;27;14;0110657445;00000000
40A;20170927000000001;2;280059510;2018;458150-7;N;;0;03;432;0;199;1;199;2013;0;27;14;0114540445;00000000
40A;20170927000000001;2;280059511;2018;448557-7;N;;8100;01;199;0;0;0;0;2017;0;27;14;0110658445;00000000
40A;20170927000000001;2;280059516;2018;453171-7;N;;1345;01;220;150;234;0;384;2015;2182907;27;14;0110659445;00000000
40A;20170927000000001;2;280059518;2018;449430-7;N;;2455;01;220;1241;407;0;1648;2015;2182029;27;14;0110660445;00000000
40A;20170927000000001;2;280059520;2018;445035-7;S;;0;11;199;0;0;0;0;2017;0;27;14;0110661445;00000000
40A;20170927000000001;2;280059521;2018;445149-7;S;;83274;11;120;112;474;0;898;2017;2182907;27;14;0110662445;00000000
40A;20170927000000001;2;280059523;2018;735087-2;N;;1803;01;210;761;0;0;761;2015;2182024;27;14;0110663445;00000000
40A;20170927000000001;2;280059524;2018;444848-7;S;;315430952;11;120;240;287;0;704800;2017;2182801;27;14;0110664445;00000000
40A;20170927000000001;2;280059526;2018;456344-7;N;;4206;01;220;1008;251;0;1259;2015;2182024;27;14;0110665445;00000000
40A;20170927000000001;2;280059527;2018;445038-7;S;;9305;11;220;260;367;0;627;2015;2182026;27;14;0110666445;00000000
40A;20170927000000001;2;280059532;2018;453488-7;N;;10610;01;110;0;0;0;22;2017;0;27;14;0110667445;00000000
40A;20170927000000001;2;280059533;2018;445935-7;N;;742854;01;110;0;0;0;1309;2017;0;27;14;0110668445;00000000
40A;20170927000000001;2;280059535;2018;450712-7;N;;25820;01;220;260;223;0;483;2015;2182026;27;14;0110669445;00000000
40A;20170927000000001;2;280059536;2018;446793-7;N;;1780;01;220;193;270;0;463;2015;2182026;27;14;0110670445;00000000
40A;20170927000000001;2;280059540;2018;456239-7;N;;2360;01;220;527;191;0;718;2015;2182024;27;14;0110672445;00000000
40A;20170927000000001;2;280059541;2018;448773-7;N;;2494;01;220;214;478;0;692;2015;2182026;27;14;0110673445;00000000
40A;20170927000000001;2;280059543;2018;739359-2;N;;0;03;443;0;206;0;206;2016;0;27;14;0400262918;00000000
40A;20170927000000001;2;280059543;2018;445154-7;S;;5416263;11;120;160;459;0;16748;2017;2182907;27;14;0110678445;00000000
40A;20170927000000001;2;280059544;2018;452412-7;N;;585674;01;120;108;378;0;2184;2017;2182907;27;14;0110679445;00000000
40A;20170927000000001;2;280059545;2018;448667-7;N;;1927;01;220;653;436;0;1089;2015;2182024;27;14;0110680445;00000000
40A;20170927000000001;2;280059547;2018;444848-7;S;;315430952;11;120;240;287;0;704800;2017;2182801;27;14;0110681445;00000000
40A;20170927000000001;2;280059549;2018;444848-7;S;;315430952;11;120;240;287;0;704800;2017;2182801;27;14;0110683445;00000000
40A;20170927000000001;2;280059551;2018;447558-7;N;;13223;01;220;190;176;0;366;2015;2182907;27;14;0110685445;00000000
40A;20170927000000001;2;280059552;2018;452316-7;N;;13223;01;213;130;0;0;130;2015;2182907;27;14;0110686445;00000000
40A;20170927000000001;2;280059553;2018;456997-7;N;;635;01;220;125;97;0;222;2015;2182024;27;14;0110687445;00000000
40A;20170927000000001;2;280059554;2018;449545-7;N;;1763;01;220;176;237;0;413;2015;2182907;27;14;0110688445;00000000
40A;20170927000000001;2;280059556;2018;444486-7;S;;20764824;11;120;93096;302;0;167261;2017;2182001;27;14;0110690445;00000000
40A;20170927000000001;2;280059557;2018;450803-7;N;;1600;01;220;194;170;0;364;2015;2182907;27;14;0110691445;00000000
40A;20170927000000001;2;280059558;2018;455434-7;N;;2500;01;220;203;453;0;656;2015;2182026;27;14;0110692445;00000000
40A;20170927000000001;2;280059559;2018;447876-7;N;;1165;01;381;0;0;0;0;2016;0;27;14;0110693445;00000000
40A;20170927000000001;2;280059560;2018;452636-7;N;;3596;01;220;630;626;0;1256;2015;2182024;27;14;0110694445;00000000
40A;20170927000000001;2;280059561;2018;457319-7;N;;2370;01;213;872;0;0;872;2015;2182024;27;14;0110695445;00000000
40A;20170927000000001;2;280059562;2018;449859-7;N;;993;01;220;728;572;0;1300;2015;2182024;27;14;0110696445;00000000
40A;20170927000000001;2;280059563;2018;454482-7;N;;2020;01;220;247;243;0;490;2015;2182024;27;14;0110697445;00000000
40A;20170927000000001;2;280059564;2018;446911-7;N;;1415;01;220;740;148;0;888;2015;2182024;27;14;0110698445;00000000
40A;20170927000000001;2;280059565;2018;451669-7;N;;1290;01;220;696;935;0;1631;2015;2182024;27;14;0110699445;00000000
40A;20170927000000001;2;280059566;2018;445578-7;N;;1880;01;220;532;149;0;681;2015;2182024;27;14;0110700445;00000000
40A;20170927000000001;2;280059567;2018;450335-7;N;;2100;01;220;801;535;0;1336;2015;2182024;27;14;0110701445;00000000
40A;20170927000000001;2;280059568;2018;454966-7;N;;6030;01;220;190;438;0;628;2015;2182907;27;14;0110702445;00000000
40A;20170927000000001;2;280059569;2018;447394-7;N;;1978;01;220;807;304;0;1111;2015;2182035;27;14;0110703445;00000000
40A;20170927000000001;2;280059570;2018;452152-7;N;;1990;01;220;685;396;0;1081;2015;2182035;27;14;0110704445;00000000
40A;20170927000000001;2;280059571;2018;456839-7;N;;2200;01;220;279;323;0;602;2015;2182024;27;14;0110705445;00000000
40A;20170927000000001;2;280059572;2018;449380-7;N;;1745;01;220;192;868;0;1060;2015;2182026;27;14;0110706445;00000000
40A;20170927000000001;2;280059573;2018;454011-7;N;;935;01;220;170;239;0;409;2015;2182026;27;14;0110707445;00000000
40A;20170927000000001;2;280059574;2018;446437-7;N;;1755;01;220;192;646;0;838;2015;2182026;27;14;0110708445;00000000
40A;20170927000000001;2;280059575;2018;451202-7;N;;2714;01;220;206;86;0;292;2015;2182024;27;14;0110709445;00000000
40A;20170927000000001;2;280059576;2018;447308-7;N;;1170;01;220;111;466;0;577;2015;2182026;27;14;0110710445;00000000
40A;20170927000000001;2;280059577;2018;452061-7;N;;1550;01;220;186;806;0;992;2015;2182026;27;14;0110711445;00000000
40A;20170927000000001;2;280059578;2018;456742-7;N;;957;01;220;696;159;0;855;2015;2182024;27;14;0110712445;00000000
40A;20170927000000001;2;280059579;2018;449274-7;N;;3192;01;220;177;395;0;572;2015;2182907;27;14;0110713445;00000000
40A;20170927000000001;2;280059580;2018;453905-7;N;;2474;01;220;1606;639;0;2245;2015;2182035;27;14;0110714445;00000000
40A;20170927000000001;2;280059581;2018;446331-7;N;;2010;01;220;1462;449;0;1911;2015;2182035;27;14;0110715445;00000000
40A;20170927000000001;2;280059582;2018;451095-7;N;;1440;01;220;1336;176;0;1512;2015;2182035;27;14;0110716445;00000000
40A;20170927000000001;2;280059583;2018;455724-7;N;;2105;01;220;825;234;0;1059;2015;2182035;27;14;0110717445;00000000
40A;20170927000000001;2;280059584;2018;448188-7;N;;13820;01;213;204;0;0;204;2015;2182024;27;14;0110718445;00000000
40A;20170927000000001;2;280059585;2018;452937-7;N;;1587;01;220;1348;129;0;1477;2015;2182035;27;14;0110719445;00000000
40A;20170927000000001;2;280059586;2018;457049-7;N;;1253;01;220;1291;163;0;1454;2015;2182035;27;14;0110720445;00000000
40A;20170927000000001;2;280059587;2018;449588-7;N;;2360;01;220;1583;757;0;2340;2015;2182035;27;14;0110721445;00000000
40A;20170927000000001;2;280059590;2018;451307-7;N;;425357;01;120;92;266;0;1737;2017;2182907;27;14;0110731445;00000000
40A;20170927000000001;2;280059592;2018;445039-7;S;;473559;11;120;92;451;0;2769;2017;2182907;27;14;0110732445;00000000
40A;20170927000000001;2;280059593;2018;445039-7;S;;473559;11;120;92;451;0;2769;2017;2182907;27;14;0110733445;00000000
40A;20170927000000001;2;280059594;2018;445039-7;S;;473559;11;120;92;451;0;2769;2017;2182907;27;14;0110734445;00000000
40A;20170927000000001;2;280059597;2018;445586-7;N;;1425;01;220;678;128;0;806;2015;2182024;27;14;0110735445;00000000
40A;20170927000000001;2;280059598;2018;445165-7;S;;4362;11;220;630;357;0;987;2015;2182024;27;14;0110736445;00000000
40A;20170927000000001;2;280059599;2018;454977-7;N;;1752;01;220;452;851;0;1303;2015;2182024;27;14;0110737445;00000000
40A;20170927000000001;2;280059601;2018;447402-7;N;;774;01;220;696;1051;0;1747;2015;2182024;27;14;0110738445;00000000
40A;20170927000000001;2;280059602;2018;452161-7;N;;6950;01;199;0;0;0;0;2017;0;27;14;0110739445;00000000
40A;20170927000000001;2;280059603;2018;448398-7;N;;10000;01;199;0;0;0;0;2017;0;27;14;0110740445;00000000
40A;20170927000000001;2;280059604;2018;448843-7;N;;1630;01;220;154;386;0;540;2015;2182907;27;14;0110741445;00000000
40A;20170927000000001;2;280059605;2018;453447-7;N;;1582;01;220;173;572;0;745;2015;2182907;27;14;0110742445;00000000
40A;20170927000000001;2;280059606;2018;445893-7;N;;45200;01;120;92;463;0;757;2017;2182907;27;14;0110743445;00000000
40A;20170927000000001;2;280059607;2018;445042-7;S;;2184;11;213;85;0;0;85;2015;2182907;27;14;0110744445;00000000
40A;20170927000000001;2;280059608;2018;455283-7;N;;2280;01;213;207;0;0;207;2015;2182024;27;14;0110745445;00000000
40A;20170927000000001;2;280059609;2018;447720-7;N;;2345;01;220;1539;408;0;1947;2015;2182035;27;14;0110746445;00000000
40A;20170927000000001;2;280059610;2018;452477-7;N;;1865;01;220;1471;1088;0;2559;2015;2182035;27;14;0110747445;00000000
40A;20170927000000001;2;280059611;2018;445165-7;S;;4362;11;220;630;357;0;987;2015;2182024;27;14;0110748445;00000000
40A;20170927000000001;2;280059612;2018;449700-7;N;;3675;01;220;279;158;0;437;2015;2182024;27;14;0110749445;00000000
40A;20170927000000001;2;280059613;2018;445785-7;N;;6500;01;220;260;1519;0;1779;2015;2182026;27;14;0110750445;00000000
40A;20170927000000001;2;280059614;2018;445035-7;S;;0;11;199;0;0;0;0;2017;0;27;14;0110751445;00000000
40A;20170927000000001;2;280059615;2018;455176-7;N;;1847;01;220;195;380;0;575;2015;2182026;27;14;0110752445;00000000
40A;20170927000000001;2;280059616;2018;447612-7;N;;1236;01;199;0;0;0;0;2017;0;27;14;0110753445;00000000
40A;20170927000000001;2;280059617;2018;445038-7;S;;9305;11;220;260;367;0;627;2015;2182026;27;14;0110754445;00000000
40A;20170927000000001;2;280059618;2018;735049-2;N;;3800;01;197;0;0;0;0;2017;0;27;14;0110755445;00000000
40A;20170927000000001;2;280059620;2018;445043-7;N;;61255;01;120;166;332;0;809;2017;2182026;27;14;0110756445;00000000
40A;20170927000000001;2;280059621;2018;454226-7;N;;4609;01;220;937;251;0;1188;2015;2182035;27;14;0110757445;00000000
40A;20170927000000001;2;280059622;2018;446652-7;N;;2040;01;220;791;391;0;1182;2015;2182024;27;14;0110758445;00000000
40A;20170927000000001;2;280059623;2018;451418-7;N;;2333;01;220;1534;214;0;1748;2015;2182035;27;14;0110759445;00000000
40A;20170927000000001;2;280059624;2018;447517-7;N;;2611;01;220;852;155;0;1007;2015;2182035;27;14;0110760445;00000000
40A;20170927000000001;2;280059625;2018;452279-7;N;;1154;01;220;107;76;0;183;2015;2182907;27;14;0110761445;00000000
40A;20170927000000001;2;280059627;2018;445034-7;S;;2046;11;220;201;464;0;665;2015;2182026;27;14;0110762445;00000000
40A;20170927000000001;2;280059630;2018;445039-7;S;;473559;11;120;92;451;0;2769;2017;2182907;27;14;0110763445;00000000
40A;20170927000000001;2;280059631;2018;445044-7;S;;375551;11;120;106;366;0;1863;2017;2182907;27;14;0110764445;00000000
40A;20170927000000001;2;280059632;2018;454544-7;N;;23813;01;498;0;0;1;0;2013;0;27;14;0110765445;00000000
40A;20170927000000001;2;280059633;2018;446977-7;N;;1190;01;220;187;303;0;490;2015;2182907;27;14;0110766445;00000000
40A;20170927000000001;2;280059634;2018;451725-7;N;;1185;01;220;187;362;0;549;2015;2182907;27;14;0110767445;00000000
40A;20170927000000001;2;280059635;2018;456417-7;N;;1285;01;220;189;388;0;577;2015;2182907;27;14;0110768445;00000000
40A;20170927000000001;2;280059636;2018;448952-7;N;;1222;01;220;188;351;0;539;2015;2182907;27;14;0110769445;00000000
40A;20170927000000001;2;280059637;2018;457274-7;N;;1192;01;220;187;202;0;389;2015;2182907;27;14;0110770445;00000000
40A;20170927000000001;2;280059638;2018;449814-7;N;;1190;01;220;187;309;0;496;2015;2182907;27;14;0110771445;00000000
40A;20170927000000001;2;280059639;2018;454435-7;N;;1185;01;220;187;320;0;507;2015;2182907;27;14;0110772445;00000000
40A;20170927000000001;2;280059640;2018;446858-7;N;;1195;01;220;187;442;0;629;2015;2182907;27;14;0110773445;00000000
40A;20170927000000001;2;280059641;2018;451626-7;N;;1260;01;220;188;242;0;430;2015;2182907;27;14;0110774445;00000000
40A;20170927000000001;2;280059642;2018;456309-7;N;;1185;01;220;187;365;0;552;2015;2182907;27;14;0110775445;00000000
40A;20170927000000001;2;280059643;2018;448856-7;N;;1188;01;220;187;338;0;525;2015;2182907;27;14;0110776445;00000000
40A;20170927000000001;2;280059644;2018;453457-7;N;;1175;01;220;187;294;0;481;2015;2182907;27;14;0110777445;00000000
40A;20170927000000001;2;280059645;2018;445902-7;N;;1245;01;220;188;288;0;476;2015;2182907;27;14;0110778445;00000000
40A;20170927000000001;2;280059646;2018;450673-7;N;;1315;01;220;189;347;0;536;2015;2182907;27;14;0110779445;00000000
40A;20170927000000001;2;280059647;2018;446753-7;N;;1244;01;220;188;290;0;478;2015;2182907;27;14;0110780445;00000000
40A;20170927000000001;2;280059648;2018;451528-7;N;;1201;01;220;188;267;0;455;2015;2182907;27;14;0110781445;00000000
40A;20170927000000001;2;280059649;2018;456194-7;N;;1200;01;220;188;312;0;500;2015;2182907;27;14;0110782445;00000000
40A;20170927000000001;2;280059650;2018;448732-7;N;;1325;01;220;189;336;0;525;2015;2182907;27;14;0110783445;00000000
40A;20170927000000001;2;280059651;2018;453343-7;N;;1205;01;220;188;539;0;727;2015;2182907;27;14;0110784445;00000000
40A;20170927000000001;2;280059652;2018;445795-7;N;;1240;01;220;188;278;0;466;2015;2182907;27;14;0110785445;00000000
40A;20170927000000001;2;280059653;2018;445154-7;S;;5416263;11;120;160;459;0;16748;2017;2182907;27;14;0110786445;00000000
40A;20170927000000001;2;280059655;2018;445170-7;N;;40771;01;110;0;0;0;36;2017;0;27;14;0110787445;00000000
40A;20170927000000001;2;280059656;2018;447619-7;N;;2815;01;411;140;0;1;140;2013;2182002;27;14;0110788445;00000000
40A;20170927000000001;2;280059657;2018;452377-7;N;;7209;01;431;307;1019;1;1326;2013;2182002;27;14;0110789445;00000000
40A;20170927000000001;2;280059658;2018;735384-2;N;;3630;01;210;115;0;0;115;2015;2182016;27;14;0110790445;00000000
40A;20170927000000001;2;280059659;2018;449064-7;N;;1445;01;220;131;462;0;593;2015;2182016;27;14;0110791445;00000000
40A;20170927000000001;2;280059660;2018;445154-7;S;;5416263;11;120;160;459;0;16748;2017;2182907;27;14;0110792445;00000000
40A;20170927000000001;2;280059661;2018;446110-7;N;;16092;01;210;867;0;0;867;2015;2182035;27;14;0110793445;00000000
40A;20170927000000001;2;280059662;2018;450875-7;N;;5580;01;220;567;758;0;1325;2015;2182035;27;14;0110794445;00000000
40A;20170927000000001;2;280059663;2018;445154-7;S;;5416263;11;120;160;459;0;16748;2017;2182907;27;14;0110795445;00000000
40A;20170927000000001;2;280059663;2018;455507-7;N;;0;03;225;0;92;0;92;2015;0;27;14;0113980445;00000000
40A;20170927000000001;2;280059664;2018;447947-7;N;;1462;01;220;329;422;0;751;2015;2182029;27;14;0110796445;00000000
40A;20170927000000001;2;280059665;2018;452717-7;N;;1478;01;220;331;481;0;812;2015;2182029;27;14;0110797445;00000000
40A;20170927000000001;2;280059666;2018;457395-7;N;;1505;01;220;602;209;0;811;2015;2182029;27;14;0110798445;00000000
40A;20170927000000001;2;280059667;2018;449931-7;N;;1508;01;220;602;210;0;812;2015;2182029;27;14;0110799445;00000000
40A;20170927000000001;2;280059668;2018;456006-7;N;;1574;01;220;610;897;0;1507;2015;2182029;27;14;0110800445;00000000
40A;20170927000000001;2;280059669;2018;448572-7;N;;1405;01;220;326;970;0;1296;2016;2182029;27;14;0110801445;00000000
40A;20170927000000001;2;280059670;2018;453184-7;N;;1495;01;220;291;248;0;539;2015;2182029;27;14;0110802445;00000000
40A;20170927000000001;2;280059671;2018;445641-7;N;;1492;01;220;251;284;0;535;2015;2182029;27;14;0110803445;00000000
40A;20170927000000001;2;280059672;2018;450402-7;N;;1457;01;220;329;328;0;657;2015;2182029;27;14;0110804445;00000000
40A;20170927000000001;2;280059673;2018;455031-7;N;;1481;01;220;600;285;0;885;2015;2182029;27;14;0110805445;00000000
40A;20170927000000001;2;280059674;2018;447466-7;N;;1497;01;210;520;0;0;520;2015;2182029;27;14;0110806445;00000000
40A;20170927000000001;2;280059675;2018;452226-7;N;;1635;01;220;537;261;0;798;2015;2182029;27;14;0110807445;00000000
40A;20170927000000001;2;280059676;2018;456907-7;N;;1784;01;210;496;0;0;496;2015;2182029;27;14;0110808445;00000000
40A;20170927000000001;2;280059677;2018;449445-7;N;;1687;01;220;542;255;0;797;2015;2182029;27;14;0110809445;00000000
40A;20170927000000001;2;280059678;2018;445552-7;N;;1438;01;220;288;627;0;915;2015;2182029;27;14;0110810445;00000000
40A;20170927000000001;2;280059679;2018;450304-7;N;;1442;01;220;248;450;0;698;2015;2182029;27;14;0110811445;00000000
40A;20170927000000001;2;280059680;2018;454937-7;N;;1490;01;220;331;288;0;619;2015;2182029;27;14;0110812445;00000000
40A;20170927000000001;2;280059681;2018;447370-7;N;;1428;01;220;327;175;0;502;2015;2182029;27;14;0110813445;00000000
40A;20170927000000001;2;280059682;2018;452125-7;N;;1440;01;220;328;198;0;526;2015;2182029;27;14;0110814445;00000000
40A;20170927000000001;2;280059683;2018;456811-7;N;;1520;01;220;1052;243;0;1295;2015;2182029;27;14;0110815445;00000000
40A;20170927000000001;2;280059684;2018;449345-7;N;;1950;01;220;1102;420;0;1522;2015;2182029;27;14;0110816445;00000000
40A;20170927000000001;2;280059685;2018;453975-7;N;;1655;01;220;1079;196;0;1275;2015;2182029;27;14;0110817445;00000000
40A;20170927000000001;2;280059686;2018;446401-7;N;;1540;01;220;1057;176;0;1233;2015;2182029;27;14;0110818445;00000000
40A;20170927000000001;2;280059687;2018;451168-7;N;;1524;01;220;977;87;0;1064;2015;2182029;27;14;0110819445;00000000
40A;20170927000000001;2;280059688;2018;455237-7;N;;1790;01;220;1071;491;0;1562;2015;2182029;27;14;0110820445;00000000
40A;20170927000000001;2;280059689;2018;447669-7;N;;1493;01;220;600;349;0;949;2015;2182029;27;14;0110821445;00000000
40A;20170927000000001;2;280059690;2018;452427-7;N;;1513;01;220;332;643;0;975;2015;2182029;27;14;0110822445;00000000
40A;20170927000000001;2;280059691;2018;457122-7;N;;1647;01;220;617;323;0;940;2015;2182029;27;14;0110823445;00000000
40A;20170927000000001;2;280059692;2018;449657-7;N;;1583;01;220;256;184;0;440;2015;2182029;27;14;0110824445;00000000
40A;20170927000000001;2;280059693;2018;454282-7;N;;1579;01;210;220;0;0;220;2015;2182029;27;14;0110825445;00000000
40A;20170927000000001;2;280059694;2018;446708-7;N;;1349;01;210;449;0;0;449;2015;2182029;27;14;0110826445;00000000
40A;20170927000000001;2;280059695;2018;451478-7;N;;1345;01;220;258;485;0;743;2015;2182029;27;14;0110827445;00000000
40A;20170927000000001;2;280059696;2018;456144-7;N;;1452;01;220;182;157;0;339;2015;2182029;27;14;0110828445;00000000
40A;20170927000000001;2;280059697;2018;448685-7;N;;1547;01;220;607;218;0;825;2015;2182029;27;14;0110829445;00000000
40A;20170927000000001;2;280059698;2018;457016-7;N;;1545;01;220;267;385;0;652;2015;2182029;27;14;0110830445;00000000
40A;20170927000000001;2;280059699;2018;449559-7;N;;1545;01;220;187;300;0;487;2017;2182029;27;14;0110831445;00000000
40A;20170927000000001;2;280059700;2018;454180-7;N;;1501;01;220;252;137;0;389;2015;2182029;27;14;0110832445;00000000
40A;20170927000000001;2;280059701;2018;446608-7;N;;1413;01;220;327;422;0;749;2015;2182029;27;14;0110833445;00000000
40A;20170927000000001;2;280059702;2018;451380-7;N;;1594;01;220;337;650;0;987;2015;2182029;27;14;0110834445;00000000
40A;20170927000000001;2;280059703;2018;456016-7;N;;1479;01;220;331;364;0;695;2016;2182029;27;14;0110835445;00000000
40A;20170927000000001;2;280059704;2018;448580-7;N;;1386;01;220;324;141;0;465;2015;2182029;27;14;0110836445;00000000
40A;20170927000000001;2;280059705;2018;453191-7;N;;1511;01;220;265;175;0;440;2015;2182029;27;14;0110837445;00000000
40A;20170927000000001;2;280059706;2018;445644-7;N;;1464;01;220;263;193;0;456;2015;2182029;27;14;0110838445;00000000
40A;20170927000000001;2;280059707;2018;450408-7;N;;1445;01;220;262;331;0;593;2015;2182029;27;14;0110839445;00000000
40A;20170927000000001;2;280059708;2018;446511-7;N;;1467;01;220;263;284;0;547;2015;2182029;27;14;0110840445;00000000
40A;20170927000000001;2;280059709;2018;446926-7;N;;1433;01;220;267;238;0;505;2015;2182029;27;14;0110841445;00000000
40A;20170927000000001;2;280059710;2018;451679-7;N;;1618;01;220;615;229;0;844;2015;2182029;27;14;0110842445;00000000
40A;20170927000000001;2;280059711;2018;456370-7;N;;1386;01;220;587;166;0;753;2015;2182029;27;14;0110843445;00000000
40A;20170927000000001;2;280059712;2018;448908-7;N;;1486;01;220;520;132;0;652;2015;2182029;27;14;0110844445;00000000
40A;20170927000000001;2;280059713;2018;453514-7;N;;1533;01;220;605;662;0;1267;2015;2182029;27;14;0110845445;00000000
40A;20170927000000001;2;280059714;2018;445958-7;N;;1630;01;220;790;237;0;1027;2015;2182803;27;14;0110846445;00000000
40A;20170927000000001;2;280059715;2018;450731-7;N;;1285;01;220;745;185;0;930;2015;2182803;27;14;0110847445;00000000
40A;20170927000000001;2;280059716;2018;455352-7;N;;1245;01;220;804;104;0;908;2015;2182803;27;14;0110848445;00000000
40A;20170927000000001;2;280059717;2018;447789-7;N;;1390;01;220;822;610;0;1432;2015;2182803;27;14;0110849445;00000000
40A;20170927000000001;2;280059718;2018;456262-7;N;;1635;01;220;858;180;0;1038;2015;2182803;27;14;0110850445;00000000
40A;20170927000000001;2;280059719;2018;448810-7;N;;1685;01;220;799;89;0;888;2015;2182803;27;14;0110851445;00000000
40A;20170927000000001;2;280059720;2018;453411-7;N;;2400;01;220;889;128;0;1017;2015;2182803;27;14;0110852445;00000000
40A;20170927000000001;2;280059721;2018;445146-7;S;;1047145;11;197;0;0;0;0;2017;0;27;14;0110854445;00000000
40A;20170927000000001;2;280059722;2018;455244-7;N;;1602;01;220;572;748;0;1320;2015;2182029;27;14;0110855445;00000000
40A;20170927000000001;2;280059723;2018;447681-7;N;;1632;01;220;535;239;0;774;2015;2182029;27;14;0110856445;00000000
40A;20170927000000001;2;280059724;2018;452435-7;N;;1610;01;220;532;380;0;912;2015;2182029;27;14;0110857445;00000000
40A;20170927000000001;2;280059725;2018;457130-7;N;;1531;01;220;565;317;0;882;2015;2182029;27;14;0110858445;00000000
40A;20170927000000001;2;280059726;2018;449668-7;N;;1761;01;220;1022;310;0;1332;2015;2182029;27;14;0110859445;00000000
40A;20170927000000001;2;280059727;2018;445755-7;N;;1218;01;220;954;1127;0;2081;2015;2182029;27;14;0110860445;00000000
40A;20170927000000001;2;280059729;2018;450520-7;N;;1330;01;220;976;660;0;1636;2015;2182029;27;14;0110861445;00000000
