09M;20170404000000989;2;280081698;M;6750341.8;602529.7;1;0
09M;20170404000000989;2;280183570;M;6745205.8;601153.3;2;8
09M;20170404000000989;2;280085875;M;6752079.5;596074.1;3;25
09M;20170404000000989;2;280085049;M;6755474;585504.9;12;2741
09M;20170404000000989;2;280080721;M;6742585;579461.3;5;377019
09M;20170404000000989;2;280081269;M;6768039.4;590921.4;2;12
09M;20170404000000989;2;280085981;M;6746728.4;600419.5;2;91
09M;20170404000000989;2;280081707;M;6752501;594154.1;1;0
09M;20170404000000989;2;280085733;M;6755618.8;590817.3;2;20
09M;20170404000000989;2;280083401;M;6751887.6;593095.2;1;0
09M;20170404000000989;2;280083904;M;6753849.9;593580.8;3;19
09M;20170404000000989;2;280174519;M;6760672.7;584734.3;1;0
09M;20170404000000989;2;280083935;M;6765859.3;591667.6;3;25
09M;20170404000000989;2;280081875;M;6746267.2;579600.8;3;21
09M;20170404000000989;2;280081806;M;6741816.6;583901.3;1;0
09M;20170404000000989;2;280082179;M;6760526.5;578148.3;8;95
09M;20170404000000989;2;280085670;M;6754639.4;589426.3;4;42
09M;20170404000000989;2;280177870;M;6747070.6;593323.6;3;22
09M;20170404000000989;2;280175963;M;6754115;593697.7;2;14
09M;20170404000000989;2;280081897;M;6744791.1;581254.9;3;40
09M;20170404000000989;2;280085362;M;6757294.6;581697.4;2;21
09M;20170404000000989;2;280086033;M;6747173.6;600625.7;3;17
09M;20170404000000989;2;280084794;M;6751604.8;589586.7;3;34
09M;20170404000000989;2;280084682;M;6751431.9;590676;1;0
09M;20170404000000989;2;280085729;M;6755098.5;591113.3;4;9356
09M;20170404000000989;2;280081002;M;6767695.2;590831.9;2;33
09M;20170404000000989;2;280085577;M;6758169.5;580780.3;3;39
09M;20170404000000989;2;280179484;M;6747604;588275.2;4;18
09M;20170404000000989;2;280085596;M;6757622.7;582218.8;2;42
09M;20170404000000989;2;280084948;M;6762370.7;576022.8;2;45
09M;20170404000000989;2;280172285;M;6754543;590870.1;2;17
09M;20170404000000989;2;280084244;M;6755216.4;592708.1;1;0
09M;20170404000000989;2;280082382;M;6769431.9;592513.4;3;17
09M;20170404000000989;2;280084294;M;6754893.9;593571.9;6;80
09M;20170404000000989;2;280190101;M;6758821.5;578219.4;2;19
09M;20170404000000989;2;280082646;M;6758873.6;590000.6;6;532742
09M;20170404000000989;2;280081629;M;6752659.1;593729.6;3;11
09M;20170404000000989;2;280084141;M;6765942.7;591596.3;3;26
09M;20170404000000989;2;280175714;M;6764318.6;593929.2;3;27
09M;20170404000000989;2;280081006;M;6768367.5;590678.8;3;21
09M;20170404000000989;2;280188869;M;6750335.1;591937;1;0
09M;20170404000000989;2;280081559;M;6752684.9;594389.8;5;33
09M;20170404000000989;2;280081416;M;6754223;585315.6;3;22
09M;20170404000000989;2;280085830;M;6751600.9;596556.7;3;5584
09M;20170404000000989;2;280080855;M;6747445.9;592626.7;2;24
09M;20170404000000989;2;280081902;M;6745388.8;581864.6;2;37
09M;20170404000000989;2;280187975;M;6752155.6;593634;2;10
09M;20170404000000989;2;280186907;M;6746026.3;584897.7;3;7523
09M;20170404000000989;2;280082604;M;6762110.5;590745.9;3;33
09M;20170404000000989;2;280081171;M;6767766.7;590605.8;4;19
09M;20170404000000989;2;280080739;M;6759677.8;578983.8;1;0
09M;20170404000000989;2;280081004;M;6768299.9;590693.2;2;18
09M;20170404000000989;2;280176689;M;6753665.7;593683;1;0
09M;20170404000000989;2;280173858;M;6742375.4;579240.2;2;20
09M;20170404000000989;2;280084961;M;6759893.3;579167.8;2;19
09M;20170404000000989;2;280084666;M;6750913.2;589112.1;4;49
09M;20170404000000989;2;280083718;M;6754054.6;588431.8;1;0
09M;20170404000000989;2;280181956;M;6769440.1;591702;3;30
09M;20170404000000989;2;280081185;M;6767639.9;590884;1;0
09M;20170404000000989;2;280188161;M;6762415.2;598642.6;3;28
09M;20170404000000989;2;280084577;M;6750659;589241.3;3;30
09M;20170404000000989;2;280082252;M;6769997.5;591251.2;5;123
09M;20170404000000989;2;280081695;M;6750273.1;602694.5;4;30
09M;20170404000000989;2;280083030;M;6763181.7;598379.6;4;38
09M;20170404000000989;2;280082991;M;6761831.6;596951.7;4;34
09M;20170404000000989;2;280084475;M;6746286.2;585710.6;1;0
09M;20170404000000989;2;280083696;M;6754512.3;588978.6;1;0
09M;20170404000000989;2;280086026;M;6747196.6;600676.9;4;15
09M;20170404000000989;2;280082253;M;6770174.6;591767.4;2;27
09M;20170404000000989;2;280080752;M;6752003.5;593134.6;4;26
09M;20170404000000989;2;280083218;M;6759668.6;578891.5;2;8
09M;20170404000000989;2;280081794;M;6741572.8;584157.2;3;18
09M;20170404000000989;2;280083636;M;6752043.8;593268.8;2;16
09M;20170404000000989;2;280080961;M;6751257.1;591627.4;2;18
09M;20170404000000989;2;280106766;M;6751143.7;593146.9;5;31
09M;20170404000000989;2;280083227;M;6756664;588481.6;5;57
09M;20170404000000989;2;280084521;M;6747022;587245.1;3;20
09M;20170404000000989;2;280085578;M;6758170.6;580696.1;2;14
09M;20170404000000989;2;280186811;M;6767925.8;590920.2;3;16
09M;20170404000000989;2;280083722;M;6758037.2;579964.6;2;32
09M;20170404000000989;2;280085764;M;6756889.5;590013.4;2;33
09M;20170404000000989;2;280082885;M;6752769.3;595312.2;1;0
09M;20170404000000989;2;280085682;M;6743383.6;593008.5;1;0
09M;20170404000000989;2;280081469;M;6751991.2;593268.4;2;10
09M;20170404000000989;2;280179208;M;6753998.2;588430.2;2;18
09M;20170404000000989;2;280084235;M;6753294;593670.4;4;33
09M;20170404000000989;2;280081914;M;6746746.1;578923.1;5;27
09M;20170404000000989;2;280080839;M;6751292.8;591948.9;2;18
09M;20170404000000989;2;280085983;M;6747234.4;600402.4;2;23
09M;20170404000000989;2;280081022;M;6768618;590461;3;18
09M;20170404000000989;2;280085851;M;6746688.7;600489;3;22
09M;20170404000000989;2;280189438;M;6755816.2;574094.4;4;62
09M;20170404000000989;2;280182306;M;6743345.4;602949.7;3;12
09M;20170404000000989;2;280171243;M;6756187.6;581846.2;2;11
09M;20170404000000989;2;280084385;M;6753850.1;592987.7;5;23
09M;20170404000000989;2;280177256;M;6741765.5;584326.3;4;376251
09M;20170404000000989;2;280182998;M;6756192.6;586142;4;25
09M;20170404000000989;2;280085247;M;6750039.2;592721;3;26
09M;20170404000000989;2;280082367;M;6768866.9;591822.3;2;12
09M;20170404000000989;2;280083467;M;6759747;576981.9;2;17
09M;20170404000000989;2;280082360;M;6768765.8;591771.6;3;16
09M;20170404000000989;2;280085790;M;6759305.6;579107.8;2;41
09M;20170404000000989;2;280081365;M;6754708;585195;2;16
09M;20170404000000989;2;280176299;M;6750737.3;592851.1;2;18
09M;20170404000000989;2;280084003;M;6754057.5;593744.2;4;16
09M;20170404000000989;2;280081748;M;6751697;593091.1;1;0
09M;20170404000000989;2;280083311;M;6760176.6;587208.4;4;62
09M;20170404000000989;2;280081069;M;6768774.3;590203;4;21
09M;20170404000000989;2;280081088;M;6768967.1;590912.3;1;0
09M;20170404000000989;2;280085757;M;6755043.1;591027.7;6;58
09M;20170404000000989;2;280083001;M;6762012.5;598047.5;1;0
09M;20170404000000989;2;280083706;M;6754631.2;586657;2;5
09M;20170404000000989;2;280085901;M;6751956.4;594753.6;1;0
09M;20170404000000989;2;280084252;M;6753723;593594.1;1;0
09M;20170404000000989;2;280081221;M;6769200.5;591001.2;2;10
09M;20170404000000989;2;280175880;M;6750561;592760.1;1;0
09M;20170404000000989;2;280086123;M;6751616.2;597369.3;2;22
09M;20170404000000989;2;280082196;M;6771961.1;591642;2;16
09M;20170404000000989;2;280081230;M;6769138.7;590924.1;1;0
09M;20170404000000989;2;280175768;M;6754561.5;586385.6;2;14
09M;20170404000000989;2;280186810;M;6767919.6;590886.9;2;13
09M;20170404000000989;2;280084805;M;6753302.2;589080.1;6;7079
09M;20170404000000989;2;280084584;M;6747262.9;585507.2;2;21
09M;20170404000000989;2;280085622;M;6752781.3;590792.5;2;19
09M;20170404000000989;2;280082476;M;6770325.9;590372;1;0
09M;20170404000000989;2;280082766;M;6757158.2;592290;1;0
09M;20170404000000989;2;280084558;M;6750988.9;589641.1;1;0
09M;20170404000000989;2;280084530;M;6747652.7;587530.6;2;7
09M;20170404000000989;2;280171882;M;6758108.2;579621.7;1;0
09M;20170404000000989;2;280106875;M;6751342.3;577861.4;2;26
09M;20170404000000989;2;280081749;M;6751666.3;593081.5;1;0
09M;20170404000000989;2;280082439;M;6770262.4;591979.4;3;30
09M;20170404000000989;2;280170463;M;6757568.7;589973.1;2;16
09M;20170404000000989;2;280081674;M;6752576.5;593797;3;14
09M;20170404000000989;2;280083725;M;6754894.8;587379.2;1;0
09M;20170404000000989;2;280185991;M;6752417.4;595705.4;2;26
09M;20170404000000989;2;280082606;M;6756567.7;591278.5;2;51
09M;20170404000000989;2;280085982;M;6751584.8;597827.3;1;0
09M;20170404000000989;2;280171047;M;6750647.4;592866.9;3;21
09M;20170404000000989;2;280183739;M;6751932.9;593370.8;1;0
09M;20170404000000989;2;280187624;M;6754257.5;588796.7;3;29
09M;20170404000000989;2;280170461;M;6744244.7;579094.5;3;16
09M;20170404000000989;2;280081258;M;6767982.8;591069.8;2;29
09M;20170404000000989;2;280176918;M;6748095.8;603670.6;1;0
09M;20170404000000989;2;280080991;M;6768960.5;590616.6;2;16
09M;20170404000000989;2;280187132;M;6755071.1;570103.9;2;14
09M;20170404000000989;2;280188177;M;6746089.5;580320.6;2;14
09M;20170404000000989;2;280082914;M;6752759.2;594817.2;2;18
09M;20170404000000989;2;280083846;M;6752969.4;593518.7;3;23
09M;20170404000000989;2;280083275;M;6761147.6;586930;3;4377
09M;20170404000000989;2;280086132;M;6747585.5;600168.3;2;25
09M;20170404000000989;2;280083951;M;6753395.1;593697.2;1;0
09M;20170404000000989;2;280185554;M;6759650.8;578546.5;1;0
09M;20170404000000989;2;280081338;M;6743417;580133.3;3;49
09M;20170404000000989;2;280085323;M;6753028;591224.4;4;66
09M;20170404000000989;2;280080979;M;6768330.2;590714.8;1;0
09M;20170404000000989;2;280179642;M;6753405;593349;3;20
09M;20170404000000989;2;280081265;M;6768087.1;590848.1;2;8
09M;20170404000000989;2;280080947;M;6751272.4;591805.2;2;25
09M;20170404000000989;2;280191657;M;6757205.7;575055.3;2;25
09M;20170404000000989;2;280085315;M;6753866.5;591238.2;3;36
09M;20170404000000989;2;280084517;M;6747004.4;587166.7;3;12
09M;20170404000000989;2;280083049;M;6760468.8;596392.7;1;0
09M;20170404000000989;2;280080857;M;6750315.9;591660.2;2;16
09M;20170404000000989;2;280086009;M;6751584;597863.1;2;28
09M;20170404000000989;2;280083461;M;6759973.6;579107;3;19
09M;20170404000000989;2;280083034;M;6761238.8;596503.3;2;22
09M;20170404000000989;2;280082954;M;6761838.2;596496.9;3;19
09M;20170404000000989;2;280082897;M;6753353.3;595665.3;1;0
09M;20170404000000989;2;280081905;M;6746119.7;578563.4;1;0
09M;20170404000000989;2;280082835;M;6756768.7;592765.1;3;20
09M;20170404000000989;2;280182517;M;6749622.7;595389.1;2;5
09M;20170404000000989;2;280084644;M;6750468.5;590418.5;1;0
09M;20170404000000989;2;280083415;M;6749965;594589.8;2;31
09M;20170404000000989;2;280083144;M;6755331.7;587273.9;3;20
09M;20170404000000989;2;280081899;M;6746025.6;580233.2;2;11
09M;20170404000000989;2;280173749;M;6741923.6;582374.1;1;0
09M;20170404000000989;2;280082071;M;6759332.6;578183.8;1;0
09M;20170404000000989;2;280107444;M;6751045.6;578182.4;1;0
09M;20170404000000989;2;280180094;M;6759364.6;579336.2;2;18
09M;20170404000000989;2;280084484;M;6751860.1;589537.4;3;26
09M;20170404000000989;2;280081439;M;6754059.2;585177.8;2;16
09M;20170404000000989;2;280082362;M;6767980.4;594438;1;0
09M;20170404000000989;2;280083155;M;6754661.8;587679.5;2;22
09M;20170404000000989;2;280170233;M;6759823;577027.8;3;43
09M;20170404000000989;2;280082795;M;6757829.4;589534.6;1;0
09M;20170404000000989;2;280084198;M;6752589.1;593354.3;1;0
09M;20170404000000989;2;280085594;M;6754381.2;589465.9;1;0
09M;20170404000000989;2;280085856;M;6752621.1;595384.3;3;17
09M;20170404000000989;2;280084994;M;6756085.3;583730.1;1;0
09M;20170404000000989;2;280085350;M;6753504;590317.5;2;23
09M;20170404000000989;2;280085077;M;6755746.9;585482.5;2;27
09M;20170404000000989;2;280081605;M;6752676.5;593916.2;1;0
09M;20170404000000989;2;280081765;M;6741951.4;584471.2;1;0
09M;20170404000000989;2;280081272;M;6768048.3;590954.7;2;11
09M;20170404000000989;2;280085854;M;6747666.9;604084.5;2;84
09M;20170404000000989;2;280083145;M;6754985.9;587560.1;1;0
09M;20170404000000989;2;280080963;M;6745239.3;592125.8;1;0
09M;20170404000000989;2;280084928;M;6759852.8;578195.7;2;18
09M;20170404000000989;2;280083105;M;6755645.7;587243.9;1;0
09M;20170404000000989;2;280184805;M;6746149.8;579847.9;1;0
09M;20170404000000989;2;280190930;M;6752334;577008.4;2;7413
09M;20170404000000989;2;280081703;M;6754912.7;601117.4;1;0
09M;20170404000000989;2;280181597;M;6745842.1;580506.6;1;0
09M;20170404000000989;2;280085762;M;6755244.2;590641;1;0
09M;20170404000000989;2;280080704;M;6758304.2;578686.3;1;0
09M;20170404000000989;2;280083325;M;6760958.4;587437.9;2;20
09M;20170404000000989;2;280083755;M;6754038;593953.3;1;0
09M;20170404000000989;2;280081427;M;6754218.9;585053.3;2;12
09M;20170404000000989;2;280084143;M;6753546.6;593977.9;3;26
09M;20170404000000989;2;280081120;M;6769044.6;591001.7;2;22
09M;20170404000000989;2;280081170;M;6767777.9;590609;1;0
09M;20170404000000989;2;280084933;M;6759939.4;578634.1;3;25
09M;20170404000000989;2;280085915;M;6751950.8;596118.4;1;0
09M;20170404000000989;2;280082782;M;6757737.5;589958.5;1;0
09M;20170404000000989;2;280084153;M;6754828.8;593602.9;2;38
09M;20170404000000989;2;280180299;M;6767754.2;590989;3;13
09M;20170404000000989;2;280081235;M;6769453.1;590819.3;1;0
09M;20170404000000989;2;280085124;M;6750961.9;592882.6;1;0
09M;20170404000000989;2;280082925;M;6750774.7;602827.9;1;0
09M;20170404000000989;2;280081418;M;6754175.4;585215;2;12
09M;20170404000000989;2;280085478;M;6754031;589523.1;2;24
09M;20170404000000989;2;280083457;M;6758506.5;578786.5;2;18
09M;20170404000000989;2;280176790;M;6750262.5;603063.4;2;14
09M;20170404000000989;2;280082102;M;6758134.4;579383.6;1;0
09M;20170404000000989;2;280106878;M;6750754.3;578117.4;1;0
09M;20170404000000989;2;280172116;M;6750854.4;595048.8;3;25
09M;20170404000000989;2;280085023;M;6755538.1;585422.4;2;21
09M;20170404000000989;2;280085527;M;6753418.8;590004.5;1;0
09M;20170404000000989;2;280085641;M;6753725.5;591746.5;2;52
09M;20170404000000989;2;280192175;M;6754635.7;589881.1;1;0
09M;20170404000000989;2;280188382;M;6767694.3;590655.3;2;15
09M;20170404000000989;2;280107411;M;6759816.4;576889.2;2;36
09M;20170404000000989;2;280084188;M;6755398;592964;2;20
09M;20170404000000989;2;280083281;M;6759702.8;587687;2;29
09M;20170404000000989;2;280083370;M;6751707.4;593385.9;1;0
09M;20170404000000989;2;280189728;M;6758687.2;568707.6;2;12
09M;20170404000000989;2;280084070;M;6752627;593424.4;1;0
09M;20170404000000989;2;280084093;M;6752759.7;593406;1;0
09M;20170404000000989;2;280081658;M;6752644.9;594194.4;2;9
09M;20170404000000989;2;280082744;M;6763737.8;594410.6;1;0
09M;20170404000000989;2;280082918;M;6750826;602927.2;1;0
09M;20170404000000989;2;280080937;M;6744494.7;591489.8;1;0
09M;20170404000000989;2;280081645;M;6752551.5;594044.4;1;0
09M;20170404000000989;2;280085719;M;6750895.1;591537.7;1;0
09M;20170404000000989;2;280083991;M;6752929.4;593484;1;0
09M;20170404000000989;2;280081400;M;6754454.8;585270;2;22
09M;20170404000000989;2;280085189;M;6750467.4;592038.5;1;0
09M;20170404000000989;2;280081524;M;6752412.3;593808.1;1;0
09M;20170404000000989;2;280178428;M;6757812.3;590771.6;1;0
09M;20170404000000989;2;280191753;M;6751390.9;592930.6;1;0
09M;20170404000000989;2;280085618;M;6757949.6;581492.4;1;0
09M;20170404000000989;2;280178147;M;6755164.6;589945.5;1;0
09M;20170404000000989;2;280085492;M;6753361.2;583909.4;1;0
09M;20170404000000989;2;280188361;M;6741431.2;583634.9;1;0
09M;20170404000000989;2;280182508;M;6750338.8;594969.1;1;0
09M;20170404000000989;2;280083635;M;6752124.5;593328.5;1;0
09M;20170404000000989;2;280059005;M;6792043.2;607111.9;8;109
09M;20170404000000989;2;280061548;M;6802516.7;618101.9;1;0
09M;20170404000000989;2;280060641;M;6798552;593244.8;3;33
09M;20170404000000989;2;280073007;M;6775062.6;599346.1;2;26
09M;20170404000000989;2;280064769;M;6790018.4;596471.2;8;115
09M;20170404000000989;2;280071376;M;6777553.6;596052.7;6;708
09M;20170404000000989;2;280071641;M;6796295.1;614895.1;3;18
09M;20170404000000989;2;280072854;M;6800458.9;611293.5;2;24
09M;20170404000000989;2;280060901;M;6805658.2;601175.2;13;831
09M;20170404000000989;2;280186196;M;6792451.5;617784.2;26;194
09M;20170404000000989;2;280073349;M;6793454.8;614368.4;4;23
09M;20170404000000989;2;280106552;M;6788835.5;613857.9;50;112
09M;20170404000000989;2;280073402;M;6792150.5;613076.1;1;0
09M;20170404000000989;2;280060919;M;6816646.1;590549;1;0
09M;20170404000000989;2;280046696;M;6801960.8;564717.5;1;0
09M;20170404000000989;2;280060665;M;6798781.7;595488.5;1;0
09M;20170404000000989;2;280192286;M;6798251;610230.2;1;0
09M;20170404000000989;2;280063668;M;6799661.8;599137.3;1;0
09M;20170404000000989;2;280063903;M;6794214.7;615322.1;1;0
09M;20170404000000989;2;280085835;M;6751532.2;596580.9;1;0
09M;20170404000000989;2;280068622;M;6794533.3;617395.7;1;0
09M;20170404000000989;2;280032930;M;6793576.3;565402.3;2;688
09M;20170404000000989;2;280067962;M;6794081.1;616674.7;1;0
09M;20170404000000989;2;280085807;M;6750596.5;595419.9;1;0
09M;20170404000000989;2;280059090;M;6797756.6;610139.7;1;0
09M;20170404000000989;2;280062844;M;6795335.8;601658.7;1;0
09M;20170404000000989;2;280036592;M;6794436.4;571478.5;3;3634
09M;20170404000000989;2;280059676;M;6803037.5;615821.6;1;0
09M;20170404000000989;2;280042738;M;6776154.7;574173.3;1;0
09M;20170404000000989;2;280171073;M;6796898.6;617876.4;1;0
09M;20170404000000989;2;280068719;M;6777415;623472.5;1;0
09M;20170404000000989;2;280179489;M;6747825.7;588268.3;1;0
09M;20170404000000989;2;280072762;M;6797785.4;610179.2;1;0
09M;20170404000000989;2;280082986;M;6761850.1;596535.8;1;0
09M;20170404000000989;2;280070177;M;6789142.5;602645.7;1;0
09M;20170404000000989;2;280072017;M;6792364;594953.3;1;0
09M;20170404000000989;2;280191517;M;6790870.9;596171.8;1;0
09M;20170404000000989;2;280045522;M;6795662.1;582500.4;1;0
09M;20170404000000989;2;280066148;M;6795961.4;599452.4;1;0
09M;20170404000000989;2;280085080;M;6755953.5;583379.6;2;813
09M;20170404000000989;2;280048776;M;6810995.1;583880.6;1;0
09M;20170404000000989;2;280184196;M;6768774.1;590862.3;1;0
09M;20170404000000989;2;280074038;M;6802741.5;592310.4;3;1737
09M;20170404000000989;2;280177512;M;6801126.8;593908.4;1;0
09M;20170404000000989;2;280046751;M;6801518.9;564553;1;0
09M;20170404000000989;2;280177721;M;6804882;597252.7;1;0
09M;20170404000000989;2;280181978;M;6804850.3;613078.8;1;0
09M;20170404000000989;2;280069781;M;6777310.7;614438.9;1;0
09M;20170404000000989;2;280062908;M;6797744.8;610374.7;1;0
09M;20170404000000989;2;280046069;M;6801759.7;573432.4;1;0
09M;20170404000000989;2;280174690;M;6797210.3;594449.2;1;0
09M;20170404000000989;2;280073376;M;6793504.4;614229.2;1;0
09M;20170404000000989;2;280072686;M;6797990.8;609566.9;1;0
09M;20170404000000989;2;280049140;M;6809190.8;575304.3;1;0
09M;20170404000000989;2;280048293;M;6794067.3;580296.9;1;0
09M;20170404000000989;2;280068681;M;6790564;620392;1;0
09M;20170404000000989;2;280042014;M;6800501.7;566375;1;0
09M;20170404000000989;2;280068079;M;6798136.4;610513.8;1;0
09M;20170404000000989;2;280064568;M;6797261.7;613355;1;0
09M;20170404000000989;2;280067119;M;6795834.7;616324.9;1;0
09M;20170404000000989;2;280041933;M;6800824.9;566429;1;0
09M;20170404000000989;2;280040478;M;6794752.9;586590.5;1;0
09M;20170404000000989;2;280183154;M;6804449.7;573574.2;1;0
09M;20170404000000989;2;280030800;M;6803558.7;573961.1;1;0
09M;20170404000000989;2;280065498;M;6796980.8;615133;1;0
09M;20170404000000989;2;280081243;M;6769095.8;590925.7;1;0
09M;20170404000000989;2;280043932;M;6809094.1;573237;1;0
09M;20170404000000989;2;280048533;M;6788767;579506.3;1;0
09M;20170404000000989;2;280048042;M;6806709.7;567174;1;0
09M;20170404000000989;2;280191018;M;6799395.8;567973.4;1;0
09M;20170404000000989;2;280045509;M;6797837.5;582173.6;2;3211
09M;20170404000000989;2;280040961;M;6780476;589378.3;1;0
09M;20170404000000989;2;280060913;M;6804991.5;600189.3;1;0
09M;20170404000000989;2;280191261;M;6792154.3;569798.8;2;619
09M;20170404000000989;2;280180467;M;6796469.8;603147.5;1;0
09M;20170404000000989;2;280049245;M;6809785.1;578187.1;1;0
09M;20170404000000989;2;280061513;M;6797983;608450.2;2;83
09M;20170404000000989;2;280070413;M;6792560.9;599550.6;1;0
09M;20170404000000989;2;280037433;M;6787048.9;573139.2;1;0
09M;20170404000000989;2;280043179;M;6805022.6;577672.9;3;2257
09M;20170404000000989;2;280170612;M;6796143.5;606432.8;1;0
09M;20170404000000989;2;280071220;M;6796403.2;597379.6;2;10
09M;20170404000000989;2;280061059;M;6798423.6;612885.6;4;21
09M;20170404000000989;2;280062737;M;6796038.3;603221.3;3;29
09M;20170404000000989;2;280073468;M;6794410.5;615111.4;2;20
09M;20170404000000989;2;280072337;M;6808188.3;597083.3;3;47
09M;20170404000000989;2;280072496;M;6801087.6;610140.7;2;8
09M;20170404000000989;2;280061618;M;6801088.5;614460;2;16
09M;20170404000000989;2;280177361;M;6787859.3;613864.5;3;20
09M;20170404000000989;2;280068584;M;6798851.9;609497;3;12
09M;20170404000000989;2;280063323;M;6798177.4;609376.7;4;18
09M;20170404000000989;2;280060753;M;6797957.6;596263.7;3;15
09M;20170404000000989;2;280073740;M;6792803.4;614784.2;2;12
09M;20170404000000989;2;280063977;M;6788804.2;613468.7;3;15
09M;20170404000000989;2;280072466;M;6801044.1;610244.4;1;0
09M;20170404000000989;2;280067171;M;6805402.6;605438.7;1;0
09M;20170404000000989;2;280068894;M;6798879.3;610759.7;2;18
09M;20170404000000989;2;280065967;M;6793992.6;601223.9;2;30
09M;20170404000000989;2;280064578;M;6795753.4;602051.1;4;112
09M;20170404000000989;2;280071973;M;6792418.6;595383.3;2;13
09M;20170404000000989;2;280063666;M;6799092.2;598851.8;3;16
09M;20170404000000989;2;280068123;M;6798037.4;610583.8;5;17
09M;20170404000000989;2;280067830;M;6792938.7;616692;2;20
09M;20170404000000989;2;280065045;M;6773949.2;592216.8;2;51
09M;20170404000000989;2;280180847;M;6795286.9;615575.4;5;24
09M;20170404000000989;2;280058900;M;6805601.5;604456.6;8;361
09M;20170404000000989;2;280073759;M;6792090.2;615406.7;3;20
09M;20170404000000989;2;280072226;M;6793777;596110.2;3;23
09M;20170404000000989;2;280070276;M;6791904.8;599753.8;1;0
09M;20170404000000989;2;280186914;M;6791491.9;603568.6;3;36
09M;20170404000000989;2;280071550;M;6777339.3;596853.3;3;14
09M;20170404000000989;2;280070466;M;6786990.7;613604.3;8;34
09M;20170404000000989;2;280064791;M;6792201.9;598168.8;3;19
09M;20170404000000989;2;280072606;M;6799985.8;610539.6;1;0
09M;20170404000000989;2;280064400;M;6788684.1;614047.9;6;75
09M;20170404000000989;2;280065476;M;6798186.7;610538.1;2;5
09M;20170404000000989;2;280060053;M;6798119.9;613265.9;2;13
09M;20170404000000989;2;280060332;M;6793862.7;599249.1;2;18
09M;20170404000000989;2;280061441;M;6798204;610338.3;1;0
09M;20170404000000989;2;280061476;M;6798285.2;610885.4;3;13
09M;20170404000000989;2;280069437;M;6801384.9;620985.6;3;35
09M;20170404000000989;2;280067294;M;6795551;605414.2;1;0
09M;20170404000000989;2;280073463;M;6794284.3;614823.5;3;20
09M;20170404000000989;2;280192146;M;6806341.1;613111.1;2;11
09M;20170404000000989;2;280070664;M;6787860.3;609626.8;4;39
09M;20170404000000989;2;280185037;M;6799056.8;615027.1;3;17
09M;20170404000000989;2;280171036;M;6785019.6;617380.1;4;19
09M;20170404000000989;2;280067755;M;6798727.6;610106.8;2;0
09M;20170404000000989;2;280179765;M;6796383.6;614783.2;4;22
09M;20170404000000989;2;280187466;M;6798206.8;616525;2;13
09M;20170404000000989;2;280068899;M;6798923.6;610698.9;5;14
09M;20170404000000989;2;280171424;M;6800399.4;615118.1;4;13
09M;20170404000000989;2;280060401;M;6793776.5;607603.4;2;10
09M;20170404000000989;2;280066600;M;6799549.5;610501.7;2;8
09M;20170404000000989;2;280067253;M;6781251.6;601185.2;3;25
09M;20170404000000989;2;280073051;M;6774664.3;599086.3;2;16
09M;20170404000000989;2;280059836;M;6803320.2;614229.4;1;0
09M;20170404000000989;2;280060103;M;6797826.4;613186.9;3;11
09M;20170404000000989;2;280189619;M;6793498.6;611901.1;17;1137
09M;20170404000000989;2;280070562;M;6782875;616955.8;2;14
09M;20170404000000989;2;280067518;M;6798925.8;609410.1;3;10
09M;20170404000000989;2;280066741;M;6797890.5;603806.4;1;0
09M;20170404000000989;2;280066975;M;6798071.5;612465;2;7
09M;20170404000000989;2;280061197;M;6797985.4;610599.3;2;15
09M;20170404000000989;2;280063914;M;6794144;615435.2;2;17
09M;20170404000000989;2;280179790;M;6799726.9;613383.8;5;21
09M;20170404000000989;2;280071896;M;6793350.7;595714.1;1;0
09M;20170404000000989;2;280073979;M;6793258.7;614706;5;14
09M;20170404000000989;2;280066094;M;6795846.2;598923;1;0
09M;20170404000000989;2;280065697;M;6795488.3;594165.6;5;196
09M;20170404000000989;2;280065050;M;6773794.1;591127.6;2;24
09M;20170404000000989;2;280106705;M;6796332.5;619593.8;2;4
09M;20170404000000989;2;280063532;M;6797169.9;597548.7;4;20
09M;20170404000000989;2;280070600;M;6786003.9;608991.8;2;19
09M;20170404000000989;2;280181992;M;6804897.4;613864.8;1;0
09M;20170404000000989;2;280073568;M;6793456.3;614717;1;0
09M;20170404000000989;2;280062297;M;6776413;593667.2;2;19
09M;20170404000000989;2;280059274;M;6795694.2;605451.9;2;10
09M;20170404000000989;2;280173822;M;6794485.4;600583.1;1;0
09M;20170404000000989;2;280069570;M;6798243;611130.2;2;11
09M;20170404000000989;2;280071281;M;6809864.7;595762.5;1;0
09M;20170404000000989;2;280061459;M;6797656.2;613510.1;2;5
09M;20170404000000989;2;280061472;M;6797678;613724.6;6;21
09M;20170404000000989;2;280189799;M;6812303.1;602655;1;0
09M;20170404000000989;2;280185514;M;6788375.9;615111.7;6;58
09M;20170404000000989;2;280066967;M;6797934.4;612345.7;1;0
09M;20170404000000989;2;280171931;M;6799778.7;610496.8;2;14
09M;20170404000000989;2;280065251;M;6795000.1;615408.2;1;0
09M;20170404000000989;2;280179815;M;6796354.8;614552.9;3;22
09M;20170404000000989;2;280072532;M;6800254;610452.9;4;12
09M;20170404000000989;2;280067761;M;6798131.5;610675.6;2;7
09M;20170404000000989;2;280184024;M;6791853.7;594237.2;2;8
